"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.i1","Answer.i2","Answer.i3","Approve","Reject"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","200H88MQU6L5WCBJ9IIX54AIJFOBUB","A26JSL4VNPXGTV","Approved","Sun Apr 15 07:27:03 GMT 2012","Sun Apr 15 07:27:22 GMT 2012","Sun Apr 22 00:27:22 PDT 2012","Mon Apr 16 15:59:32 PDT 2012","","","19","100% (1/1)","100% (1/1)","100% (1/1)","Music","Dancing","Technology"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","209M8JIA0RYNRAIUA1D0DBMJTU750A","A1HVK0I9X98UPJ","Approved","Mon Apr 16 08:42:59 GMT 2012","Mon Apr 16 08:43:10 GMT 2012","Mon Apr 23 01:43:10 PDT 2012","Mon Apr 16 15:59:32 PDT 2012","","","11","100% (1/1)","100% (1/1)","100% (1/1)","Video Games","Comic Books","Horror Movies"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","20N66RLPHIT3PWCHM196ANJQ21TG8M","A35ILLSSK06G0S","Approved","Mon Apr 16 00:39:06 GMT 2012","Mon Apr 16 00:39:26 GMT 2012","Sun Apr 22 17:39:26 PDT 2012","Mon Apr 16 15:59:33 PDT 2012","","","20","100% (1/1)","100% (1/1)","100% (1/1)","shopping","cooking","travel"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","20O618N46UXFKEKCOT5TVDSNTKYPR5","A1B12GE9482N2K","Approved","Sun Apr 15 06:21:36 GMT 2012","Sun Apr 15 06:22:23 GMT 2012","Sat Apr 21 23:22:23 PDT 2012","Mon Apr 16 15:59:33 PDT 2012","","","47","100% (1/1)","100% (1/1)","100% (1/1)","relaxing","horseback riding","gaming"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","20SJG5TYMNCW6CKG6QJS0HX11JFIM9","A2AU4IF7RH6RR3","Approved","Mon Apr 16 12:48:41 GMT 2012","Mon Apr 16 12:48:57 GMT 2012","Mon Apr 23 05:48:57 PDT 2012","Mon Apr 16 15:59:33 PDT 2012","","","16","100% (1/1)","100% (1/1)","100% (1/1)","Aviation","Cars","Video games"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","20V9Z0B6UTO615U2JAMRSGPWSWLOZG","A1ION5DMUTIST1","Approved","Sun Apr 15 05:31:04 GMT 2012","Sun Apr 15 05:31:33 GMT 2012","Sat Apr 21 22:31:33 PDT 2012","Mon Apr 16 15:59:33 PDT 2012","","","29","100% (1/1)","100% (1/1)","100% (1/1)","cooking","football","video games"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","20YSVQ8H88MQ271CFSMCQ1RXX4Q7QF","A2XFH4SYR81VSE","Approved","Sun Apr 15 04:16:20 GMT 2012","Sun Apr 15 04:16:45 GMT 2012","Sat Apr 21 21:16:45 PDT 2012","Mon Apr 16 15:59:33 PDT 2012","","","25","100% (1/1)","100% (1/1)","100% (1/1)","reading","facebook","texting"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","21DFQ0ONNVRH9LXV0V7RJ76NV90LU6","A2KF7VM3JBEM62","Approved","Sun Apr 15 03:45:24 GMT 2012","Sun Apr 15 03:46:04 GMT 2012","Sat Apr 21 20:46:04 PDT 2012","Mon Apr 16 15:59:33 PDT 2012","","","40","100% (1/1)","100% (1/1)","100% (1/1)","dancing","photography","camping"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","21DFQ0ONNVRH9LXV0V7RJ76NV9BULQ","A2VX8B1CJXRN2","Approved","Mon Apr 16 12:16:38 GMT 2012","Mon Apr 16 12:17:06 GMT 2012","Mon Apr 23 05:17:06 PDT 2012","Mon Apr 16 15:59:33 PDT 2012","","","28","100% (1/1)","100% (1/1)","100% (1/1)","fishing","camping","reading"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","21DPHIT3HVWA3LYDT4AQA172Z9YCKU","A3H1K4UFJ80H6A","Approved","Mon Apr 16 05:20:26 GMT 2012","Mon Apr 16 05:20:54 GMT 2012","Sun Apr 22 22:20:54 PDT 2012","Mon Apr 16 15:59:33 PDT 2012","","","28","100% (1/1)","100% (1/1)","100% (1/1)","fishing","excercising","cooking"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","21U4SMEZZ2MISN3GLPG9638TWWI4L8","AA7B77SUCBES0","Approved","Sun Apr 15 19:37:45 GMT 2012","Sun Apr 15 19:38:19 GMT 2012","Sun Apr 22 12:38:19 PDT 2012","Mon Apr 16 15:59:34 PDT 2012","","","34","100% (1/1)","100% (1/1)","100% (1/1)","basketball","gardening","writing"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","22A2KYEPLSP7DL1TXDA3WAHQEQMVPF","A1ZLJ9Z244CKS6","Approved","Mon Apr 16 12:28:20 GMT 2012","Mon Apr 16 12:29:22 GMT 2012","Mon Apr 23 05:29:22 PDT 2012","Mon Apr 16 15:59:34 PDT 2012","","","62","100% (1/1)","100% (1/1)","100% (1/1)","bike riding","apple products/shopping","eating fast food"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","23Q24E6AUBXH4TXE62093BZWDRAW0H","A1DP0G9FST4G9F","Approved","Mon Apr 16 06:19:04 GMT 2012","Mon Apr 16 06:19:22 GMT 2012","Sun Apr 22 23:19:22 PDT 2012","Mon Apr 16 15:59:34 PDT 2012","","","18","100% (1/1)","100% (1/1)","100% (1/1)","football","math","Charlie Chaplin"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","23VHVWAVKI62VK69SOTZH9QH6BZPH7","A1C7LPS4A290OT","Approved","Sun Apr 15 04:16:01 GMT 2012","Sun Apr 15 04:16:14 GMT 2012","Sat Apr 21 21:16:14 PDT 2012","Mon Apr 16 15:59:34 PDT 2012","","","13","100% (1/1)","100% (1/1)","100% (1/1)","lighthouses","peace sign","country music"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","23YYTWX4H3H2XCKK0Q7IEIJRB5S4ZT","A1A6B94T9GZNN4","Approved","Mon Apr 16 02:03:10 GMT 2012","Mon Apr 16 02:03:37 GMT 2012","Sun Apr 22 19:03:37 PDT 2012","Mon Apr 16 15:59:34 PDT 2012","","","27","100% (1/1)","100% (1/1)","100% (1/1)","Computers","motorcycles","video games"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","249YW2GTP9RAFTL3DIX96SOF706OT7","A221BYJVSHSS6C","Approved","Mon Apr 16 01:12:25 GMT 2012","Mon Apr 16 01:13:06 GMT 2012","Sun Apr 22 18:13:06 PDT 2012","Mon Apr 16 15:59:34 PDT 2012","","","41","100% (1/1)","100% (1/1)","100% (1/1)","painting","cooking","boating"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","24DRGNTBJ3MMLYLMGOE6AKHB9MRV97","A2ICMI86O49EYV","Approved","Sun Apr 15 03:48:55 GMT 2012","Sun Apr 15 03:49:18 GMT 2012","Sat Apr 21 20:49:18 PDT 2012","Mon Apr 16 15:59:34 PDT 2012","","","23","100% (1/1)","100% (1/1)","100% (1/1)","wrestling","baseball cards","comedy shows"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","24VK4F0OHOVR95Y4B5TLH2HECWU23V","A3CF22HPWPWRKJ","Approved","Sun Apr 15 14:55:24 GMT 2012","Sun Apr 15 14:55:37 GMT 2012","Sun Apr 22 07:55:37 PDT 2012","Mon Apr 16 15:59:35 PDT 2012","","","13","100% (1/1)","100% (1/1)","100% (1/1)","Swimming","Hiking","Biking"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","254PWZ9RNDWIWWHZY9E3LTGU13CSDG","A3CPYT8QNBRV3K","Approved","Sun Apr 15 03:49:54 GMT 2012","Sun Apr 15 03:50:07 GMT 2012","Sat Apr 21 20:50:07 PDT 2012","Mon Apr 16 15:59:35 PDT 2012","","","13","100% (1/1)","100% (1/1)","100% (1/1)","Comic Books","Movies","Sex"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","25B8EBDPGFL63D53QQINLWIOV1IH2N","A1CD0Z77OS6DA7","Approved","Mon Apr 16 07:15:52 GMT 2012","Mon Apr 16 07:16:32 GMT 2012","Mon Apr 23 00:16:32 PDT 2012","Mon Apr 16 15:59:35 PDT 2012","","","40","100% (1/1)","100% (1/1)","100% (1/1)","Hiking","Computer games","TV shows"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","25SFK0COK2JE9NNWB10LZW6OZA4KRB","A385MLMLO5ONX0","Approved","Mon Apr 16 15:36:49 GMT 2012","Mon Apr 16 15:37:03 GMT 2012","Mon Apr 23 08:37:03 PDT 2012","Mon Apr 16 15:59:35 PDT 2012","","","14","100% (1/1)","100% (1/1)","100% (1/1)","books","music","alcohol"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","25ZWGKCCVLL3KBJADY1PY4C9NQJV5R","A1T0YMF7RDQ5KO","Approved","Mon Apr 16 05:42:04 GMT 2012","Mon Apr 16 05:42:21 GMT 2012","Sun Apr 22 22:42:21 PDT 2012","Mon Apr 16 15:59:35 PDT 2012","","","17","100% (1/1)","100% (1/1)","100% (1/1)","video games","computers","manga"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","262VKI62NJQ298I60QHHEBKLCV3TLX","AOSK5ZRD7A312","Approved","Mon Apr 16 06:57:40 GMT 2012","Mon Apr 16 06:57:54 GMT 2012","Sun Apr 22 23:57:54 PDT 2012","Mon Apr 16 15:59:35 PDT 2012","","","14","100% (1/1)","100% (1/1)","100% (1/1)","video games","movies","books"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","26UDIPDOBDDPGQZ3BB4DGXMB3QU0B7","A3QEM9FT6S6A11","Approved","Mon Apr 16 09:20:59 GMT 2012","Mon Apr 16 09:21:30 GMT 2012","Mon Apr 23 02:21:30 PDT 2012","Mon Apr 16 15:59:35 PDT 2012","","","31","100% (1/1)","100% (1/1)","100% (1/1)","music","Camping","Grilling"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","26W0SPW1INMHOZ6BAKEAJ6BFMFU3GA","A1UTOFGYTYKXJX","Approved","Sun Apr 15 03:45:06 GMT 2012","Sun Apr 15 03:45:13 GMT 2012","Sat Apr 21 20:45:13 PDT 2012","Mon Apr 16 15:59:36 PDT 2012","","","7","100% (1/1)","100% (1/1)","100% (1/1)","baking","singing","fashion"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","277B0HFL42J1TZLF2OT7U0IGFK8L0F","A21ZKBBCUN5830","Approved","Mon Apr 16 13:01:20 GMT 2012","Mon Apr 16 13:02:27 GMT 2012","Mon Apr 23 06:02:27 PDT 2012","Mon Apr 16 15:59:36 PDT 2012","","","67","100% (1/1)","100% (1/1)","100% (1/1)","electronics","guitars","star wars"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","27CNQY2RCJK6B0BLUYI0SUIAQ944TB","A15BDWZ61YUT7W","Approved","Sun Apr 15 20:16:27 GMT 2012","Sun Apr 15 20:16:50 GMT 2012","Sun Apr 22 13:16:50 PDT 2012","Mon Apr 16 15:59:36 PDT 2012","","","23","100% (1/1)","100% (1/1)","100% (1/1)","Gaming","Drawing","Music"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","27MYT3DHJHP4JETR7LP8ZSX9X3ZU1D","AFPG3FZC9IR16","Approved","Sun Apr 15 13:58:33 GMT 2012","Sun Apr 15 13:58:56 GMT 2012","Sun Apr 22 06:58:56 PDT 2012","Mon Apr 16 15:59:36 PDT 2012","","","23","100% (1/1)","100% (1/1)","100% (1/1)","Baking","Reading","Gardening"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","27VV0FK0COK2RFHTY6BKHLRW6OLIP0","A2I3SFI3KBYH0G","Approved","Mon Apr 16 00:24:16 GMT 2012","Mon Apr 16 00:25:07 GMT 2012","Sun Apr 22 17:25:07 PDT 2012","Mon Apr 16 15:59:36 PDT 2012","","","51","100% (1/1)","100% (1/1)","100% (1/1)","CAMPING","hiking","teaching"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","27VYOCCF0CP5SY50949I5YG4PMMTUH","A2B2QTQV6VJQJV","Approved","Sun Apr 15 03:56:54 GMT 2012","Sun Apr 15 03:57:40 GMT 2012","Sat Apr 21 20:57:40 PDT 2012","Mon Apr 16 15:59:36 PDT 2012","","","46","100% (1/1)","100% (1/1)","100% (1/1)","sports","movies","music"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","28IS1CSTMOFXZE8B9TSE6DNXJF7ORS","A2YBU9OWV946E3","Approved","Sun Apr 15 18:28:10 GMT 2012","Sun Apr 15 18:28:45 GMT 2012","Sun Apr 22 11:28:45 PDT 2012","Mon Apr 16 15:59:37 PDT 2012","","","35","100% (2/2)","100% (2/2)","100% (2/2)","Philosophy","Video Games","Independent Films"
"25DR14IXKO2LH3XL3D1653YOCCKBAR","2656SK9RJ85O7JFL831AXMOOQ5F5TC","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Sun Apr 15 03:37:23 GMT 2012","100","","120","604800","Sun Apr 22 03:37:23 GMT 2012","","","28M98JHSTLB3T1VIAQ9OJJEJREHFRY","A2FB27NED6FDIN","Approved","Mon Apr 16 00:01:50 GMT 2012","Mon Apr 16 00:02:30 GMT 2012","Sun Apr 22 17:02:30 PDT 2012","Mon Apr 16 15:59:37 PDT 2012","","","40","100% (1/1)","100% (1/1)","100% (1/1)","Traveling","Reading","Making people laugh"
